time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-11-15 16:13:10.069 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,611186769920,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,169617520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:14:10.073 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,610690465792,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,194783344, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:15:10.076 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,609803304960,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,219949168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:16:10.080 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,609035288576,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,245114992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:17:10.084 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,608232144896,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,21,20,145093728, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:18:10.088 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,607867437056,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,17,16,342372032, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:19:10.091 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,607547293696,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,26,23,87341192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:20:10.094 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,606969397248,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,12,11,263421016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:21:10.172 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,606348771328,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,271809624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:22:10.176 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,605707567104,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,280198232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:23:10.180 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,604932866048,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,288586840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:24:10.183 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,604031221760,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,296975448, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:25:10.187 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,603510996992,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,309558360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:26:10.190 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,602745602048,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,317946968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:27:10.194 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,602118946816,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1, ,53703336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:28:10.198 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,601388875776,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,62091944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:29:10.201 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,600882872320,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,74674856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-15 16:30:10.205 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,600525242368,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1700064189982,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,83063464, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
