time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-12-12 07:45:57.849 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,2664, , , , , , , , , ,18,18, , , ,1,2,21, ,2895, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,793032130560,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762,1,1,0,1, , , , , , , , ,3,3, , , , , , , , , , , , , , , , , , , , ,2,5,395626328,1, , , , , , ,2909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,281,2613,27, , , , , , , , , , 
2023-12-12 07:46:57.854 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,85, , , , , , , , , ,18,18, , , ,1,2,21, ,87, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,792554176512,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , , ,422889304, , , , , , , ,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,73,8, , , , , , , , , , 
2023-12-12 07:47:57.858 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,792229445632,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,437569368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-12 07:48:57.863 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,118, , , , , , , , , ,18,18, , , ,1,2,21, ,116, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,791837933568,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , ,1,4,85311624, , , , , , , ,118, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,102,12, , , , , , , , , , 
2023-12-12 07:49:57.868 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,791387504640,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,102088840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-12 07:50:57.873 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,76, , , , , , , , , ,18,18, , , ,1,2,21, ,76, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,790692823040,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , , ,125157512, , , , , , , ,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,64,8, , , , , , , , , , 
2023-12-12 07:51:57.879 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,38, , , , , , , , , ,18,18, , , ,1,2,21, ,38, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,791170121728,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,146129032, , , , , , , ,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,32,4, , , , , , , , , , 
2023-12-12 07:52:57.883 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,2636, , , , , , , , , ,18,18, , , ,1,2,21, ,2876, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,792688852992,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , ,1,5,291096664, , , , , , , ,2890, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,286,2590,22, , , , , , , , , , 
2023-12-12 07:53:57.887 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,8, , , , , , , , , ,18,18, , , ,1,2,21, ,18, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,794787119104,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,305776728, , , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,6, , , , , , , , , , , 
2023-12-12 07:54:57.893 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,796717809664,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702366557760,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,316262488, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
